1.48332676	2.1	104.3977314	-416.6281331	289
1.48332676	2.11	104.3977314	-416.6272364	290
1.48332676	2.12	104.3977314	-416.6263451	291
1.48332676	2.13	104.3977314	-416.6254595	292
1.48332676	2.14	104.3977314	-416.6245798	293
1.48332676	2.15	104.3977314	-416.6237059	294
1.48332676	2.16	104.3977314	-416.6228382	295
1.48332676	2.17	104.3977314	-416.6219766	296
1.48332676	2.18	104.3977314	-416.6211215	297
1.48332676	2.19	104.3977314	-416.6202728	298
1.48332676	2.2	104.3977314	-416.6194307	299
1.48332676	2.21	104.3977314	-416.6185953	300
1.48332676	2.22	104.3977314	-416.6177668	301
1.48332676	2.23	104.3977314	-416.6169452	302
1.48332676	2.24	104.3977314	-416.6161306	303
1.48332676	2.25	104.3977314	-416.6153231	304
1.48332676	2.26	104.3977314	-416.6145228	305
1.48332676	2.27	104.3977314	-416.6137299	306
1.48332676	2.28	104.3977314	-416.6129443	307
1.48332676	2.29	104.3977314	-416.6121662	308
1.48332676	2.3	104.3977314	-416.6113956	309
1.48332676	2.31	104.3977314	-416.6106326	310
1.48332676	2.32	104.3977314	-416.6098773	311
1.48332676	2.33	104.3977314	-416.6091298	312
1.48332676	2.34	104.3977314	-416.6083901	313
1.48332676	2.35	104.3977314	-416.6076582	314
1.48332676	2.36	104.3977314	-416.6069343	315
1.48332676	2.37	104.3977314	-416.6062184	316
1.48332676	2.38	104.3977314	-416.6055105	317
1.48332676	2.39	104.3977314	-416.6048107	318
1.48332676	2.4	104.3977314	-416.604119	319
1.48332676	2.41	104.3977314	-416.6034356	320
1.48332676	2.42	104.3977314	-416.6027603	321
1.48332676	2.43	104.3977314	-416.6020933	322
1.48332676	2.44	104.3977314	-416.6014347	323
1.48332676	2.45	104.3977314	-416.6007843	324
1.48332676	2.46	104.3977314	-416.6001424	325
1.48332676	2.47	104.3977314	-416.5995089	326
1.48332676	2.48	104.3977314	-416.5988838	327
1.48332676	2.49	104.3977314	-416.5982672	328
1.48332676	2.50	104.3977314	-416.5976591	329
1.48332676	2.51	104.3977314	-416.5970595	330
1.48332676	2.52	104.3977314	-416.5964685	331
1.48332676	2.53	104.3977314	-416.5958860	332
1.48332676	2.54	104.3977314	-416.5953122	333
1.48332676	2.55	104.3977314	-416.5947469	334
1.48332676	2.56	104.3977314	-416.5941903	335
1.48332676	2.57	104.3977314	-416.5936423	336
1.48332676	2.58	104.3977314	-416.5931030	337
1.48332676	2.59	104.3977314	-416.5925724	338
1.48332676	2.60	104.3977314	-416.5920505	339
1.48332676	1.45443504	54	-416.5665009	340
1.48332676	1.45443504	55	-416.5692394	341
1.48332676	1.45443504	56	-416.5722059	342
1.48332676	1.45443504	57	-416.5753699	343
1.48332676	1.45443504	58	-416.5787005	344
1.48332676	1.45443504	59	-416.5821670	345
1.48332676	1.45443504	60	-416.5857396	346
1.48332676	1.45443504	61	-416.5893902	347
1.48332676	1.45443504	62	-416.5930924	348
1.48332676	1.45443504	63	-416.5968220	349
1.48332676	1.45443504	64	-416.6005570	350
1.48332676	1.45443504	65	-416.6042779	351
1.48332676	1.45443504	66	-416.6079673	352
1.48332676	1.45443504	67	-416.6116101	353
1.48332676	1.45443504	68	-416.6151934	354
1.48332676	1.45443504	69	-416.6187062	355
1.48332676	1.45443504	70	-416.6221390	356
1.48332676	1.45443504	71	-416.6254842	357
1.48332676	1.45443504	72	-416.6287355	358
1.48332676	1.45443504	73	-416.6318878	359
1.48332676	1.45443504	74	-416.6349371	360
